,OPERADORA,ESTADO,MES,ANO_BASE,AREA_TRABALHO,RESPONSAVEL,IDADE,SEXO,SATISFACAO_GERAL,USOU_SEIS_MESES_ANTES,USOU_ATEND_TELEFONICO,USOU_ATEND_INTERNET,USOU_ATEND_LOJA,USOU_ATEND_CANAIS,PROBLEMAS_CREDITO,PROBLEMAS_LIGACOES,PROBLEMAS_3G4G,OUTRA_OPERADORA,CIDADE_x,COD_IBGE,QTD_RESIDENTES,RENDA_MENSAL,PESO,SATISFACAO,REGIAO,CIDADE_y,POPULACAO,RENDA_PERCAPITA,PER_CLASSE_A,PER_CLASSE_B,PER_CLASSE_C,PER_CLASSE_D,PER_CLASSE_E
118,OI,SE,ago,2019,2,1,40,1,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,800,0.171292435,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
119,CLARO,SE,ago,2019,2,1,44,2,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,6000,0.13815907800000002,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
120,TIM,SE,ago,2019,2,1,37,1,0,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,600,0.120366062,4,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
121,OI,SE,ago,2019,2,1,32,2,0,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,2400,0.171292435,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
122,CLARO,SE,ago,2019,2,1,25,1,1,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,1,1400,0.13815907800000002,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
123,TIM,SE,ago,2019,2,1,21,2,0,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,4,1000,0.120366062,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
124,VIVO,SE,ago,2019,2,1,26,2,0,1,0,0,0,0,0,1,0,0,ARACAJU,2800308.0,3,2500,0.486186899,3,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
125,OI,SE,ago,2019,2,1,48,2,0,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,900,0.171292435,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
126,TIM,SE,ago,2019,2,1,32,1,0,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,4,4000,0.120366062,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
127,TIM,SE,ago,2019,2,1,38,1,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,4,997,0.120366062,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
128,VIVO,SE,ago,2019,2,1,18,2,1,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,3,1800,0.486186899,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
129,TIM,SE,ago,2019,2,1,28,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,3500,0.120366062,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
130,CLARO,SE,ago,2019,2,1,32,1,1,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,2200,0.13815907800000002,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
131,TIM,SE,ago,2019,2,1,22,1,0,1,0,0,0,0,0,1,0,0,ARACAJU,2800308.0,2,998,0.120366062,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
132,OI,SE,ago,2019,2,1,51,2,0,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,4,1800,0.171292435,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
133,OI,SE,ago,2019,2,1,50,2,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,1500,0.171292435,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
134,TIM,SE,ago,2019,2,1,30,2,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,7000,0.120366062,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
135,OI,SE,ago,2019,2,1,24,1,1,1,0,0,0,0,1,0,0,0,ARACAJU,2800308.0,3,1530,0.171292435,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
136,TIM,SE,ago,2019,2,1,19,1,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,2000,0.120366062,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
137,OI,SE,ago,2019,2,1,37,2,0,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,2000,0.171292435,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
138,OI,SE,ago,2019,2,1,28,1,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,998,0.171292435,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
139,OI,SE,ago,2019,2,1,51,1,0,1,1,1,1,1,0,1,1,1,ARACAJU,2800308.0,2,2000,0.171292435,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
140,OI,SE,ago,2019,2,1,31,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,2400,0.171292435,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
141,TIM,SE,ago,2019,2,1,33,1,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,1070,0.120366062,3,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
142,TIM,SE,ago,2019,2,0,21,2,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,1908,0.120366062,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
143,OI,SE,ago,2019,2,1,27,2,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,8000,0.171292435,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
144,VIVO,SE,ago,2019,2,1,26,2,0,1,1,1,1,1,1,1,1,1,ARACAJU,2800308.0,2,1000,0.486186899,0,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
145,VIVO,SE,ago,2019,2,1,25,1,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,6,1908,0.486186899,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
146,TIM,SE,ago,2019,2,1,25,2,1,1,0,0,0,0,1,0,0,0,ARACAJU,2800308.0,3,1400,0.120366062,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
147,TIM,SE,ago,2019,2,1,24,2,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,1,5000,0.120366062,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
148,TIM,SE,ago,2019,2,1,21,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,4,1000,0.120366062,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
149,OI,SE,ago,2019,2,1,26,1,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,2000,0.171292435,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
150,TIM,SE,ago,2019,2,1,30,1,0,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,3,2500,0.120366062,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
151,OI,SE,ago,2019,2,0,43,2,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,1,1000,0.171292435,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
152,OI,SE,ago,2019,2,1,55,2,0,1,0,0,0,0,1,1,0,0,ARACAJU,2800308.0,20,1900,0.171292435,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
153,OI,SE,ago,2019,2,1,38,1,0,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,2,2000,0.171292435,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
154,CLARO,SE,fev,2019,2,1,35,2,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,1200,0.13815907800000002,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
155,CLARO,SE,fev,2019,2,1,29,2,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,1000,0.13815907800000002,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
156,OI,SE,mar,2019,2,1,20,1,0,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,1200,0.171292435,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
157,TIM,SE,abr,2019,2,1,33,1,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,5000,0.120366062,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
158,TIM,SE,abr,2019,2,1,32,1,0,1,0,0,0,0,1,1,0,0,ARACAJU,2800308.0,1,6000,0.120366062,4,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
159,OI,SE,abr,2019,2,1,58,2,0,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,5,1250,0.171292435,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
160,OI,SE,abr,2019,2,1,36,1,0,0,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,2,998,0.171292435,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
161,OI,SE,mai,2019,2,1,41,2,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,1200,0.171292435,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
162,TIM,SE,jun,2019,2,1,64,2,1,1,1,1,1,1,1,1,1,1,ARACAJU,2800308.0,2,4000,0.120366062,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
163,OI,SE,jun,2019,2,1,37,1,0,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,1,1100,0.171292435,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
164,OI,SE,set,2019,2,1,51,2,0,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,3000,0.171292435,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
165,TIM,SE,set,2019,2,1,36,1,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,300,0.120366062,0,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
166,TIM,SE,set,2019,2,1,44,2,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,3000,0.120366062,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
167,VIVO,SE,set,2019,2,1,65,1,0,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,994,0.486186899,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
168,VIVO,SE,set,2019,2,1,28,1,0,1,0,0,0,0,1,0,0,0,ARACAJU,2800308.0,2,3000,0.486186899,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
169,TIM,SE,set,2019,2,1,29,2,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,3000,0.120366062,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
170,TIM,SE,set,2019,2,1,23,1,1,1,1,1,1,1,0,1,1,1,ARACAJU,2800308.0,2,1500,0.120366062,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
171,TIM,SE,out,2019,2,1,40,1,0,0,0,0,0,0,1,1,0,0,ARACAJU,2800308.0,1,1800,0.120366062,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
172,CLARO,SE,out,2019,2,1,27,1,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,1000,0.13815907800000002,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
173,OI,SE,out,2019,2,1,59,2,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,3200,0.171292435,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
174,TIM,SE,out,2019,2,1,64,2,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,4,4000,0.120366062,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
175,TIM,SE,out,2019,2,1,20,1,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,3,3000,0.120366062,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
176,VIVO,SE,out,2019,2,1,23,1,0,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,996,0.486186899,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
177,VIVO,SE,nov,2019,2,1,45,2,0,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,6,3000,0.486186899,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
178,VIVO,SE,nov,2019,2,1,28,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,4,900,0.486186899,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
179,VIVO,SE,nov,2019,2,1,20,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,900,0.486186899,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
180,OI,SE,dez,2019,2,1,55,1,1,0,1,1,1,1,1,1,1,1,ARACAJU,2800308.0,2,998,0.171292435,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
181,TIM,SE,dez,2019,2,1,28,2,0,1,1,1,1,1,0,1,1,1,ARACAJU,2800308.0,2,1500,0.120366062,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
182,TIM,SE,dez,2019,2,1,48,1,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,3000,0.120366062,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
183,TIM,SE,dez,2019,2,1,26,2,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,3,1100,0.120366062,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
184,TIM,SE,dez,2019,2,1,21,2,0,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,1,1600,0.120366062,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
185,OI,SE,dez,2019,2,1,51,2,1,1,1,1,1,1,1,1,1,1,ARACAJU,2800308.0,1,1000,0.171292435,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
186,OI,SE,set,2019,2,1,46,2,0,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,3,1500,0.171292435,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
187,OI,SE,set,2019,2,1,25,1,1,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,8,1000,0.171292435,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
188,OI,SE,set,2019,2,1,43,1,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,998,0.171292435,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
189,OI,SE,set,2019,2,1,58,2,0,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,998,0.171292435,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
190,VIVO,SE,set,2019,2,1,29,2,0,1,1,1,1,1,1,1,1,1,ARACAJU,2800308.0,4,1300,0.486186899,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
191,OI,SE,set,2019,2,1,32,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,1000,0.171292435,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
192,OI,SE,set,2019,2,1,49,2,1,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,4000,0.171292435,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
193,VIVO,SE,set,2019,2,1,30,2,0,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,5000,0.486186899,4,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
194,VIVO,SE,set,2019,2,1,20,2,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,3000,0.486186899,3,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
195,OI,SE,set,2019,2,1,68,2,1,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,1,2000,0.171292435,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
196,OI,SE,set,2019,2,1,55,1,0,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,1600,0.171292435,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
197,OI,SE,set,2019,2,1,45,2,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,3,1200,0.171292435,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
198,OI,SE,set,2019,2,1,39,1,1,1,1,1,1,1,0,1,1,1,ARACAJU,2800308.0,1,2500,0.171292435,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
199,VIVO,SE,set,2019,2,1,28,2,0,0,0,0,0,0,0,1,0,0,ARACAJU,2800308.0,1,1000,0.486186899,0,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
200,VIVO,SE,set,2019,2,1,31,1,1,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,3,990,0.486186899,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
201,OI,SE,set,2019,2,1,27,1,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,1000,0.171292435,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
202,VIVO,SE,set,2019,2,1,19,2,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,600,0.486186899,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
203,CLARO,SE,set,2019,2,1,50,2,0,1,1,1,1,1,1,1,1,1,ARACAJU,2800308.0,2,2000,0.13815907800000002,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
204,VIVO,SE,set,2019,2,1,22,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,1,400,0.486186899,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
205,VIVO,SE,set,2019,2,1,33,1,1,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,2,2000,0.486186899,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
206,VIVO,SE,jan,2019,2,1,24,1,1,1,1,1,1,1,1,1,1,1,ARACAJU,2800308.0,2,800,0.486186899,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
207,CLARO,SE,jan,2019,2,1,34,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,800,0.13815907800000002,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
208,VIVO,SE,jan,2019,2,1,38,2,0,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,1,1500,0.486186899,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
209,CLARO,SE,fev,2019,2,1,47,1,1,1,1,1,1,1,0,1,1,1,ARACAJU,2800308.0,2,5000,0.13815907800000002,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
210,VIVO,SE,fev,2019,2,1,40,2,1,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,4,2700,0.486186899,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
211,VIVO,SE,mar,2019,2,1,25,2,1,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,2,1000,0.486186899,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
212,VIVO,SE,mar,2019,2,1,18,1,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,3,1000,0.486186899,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
213,VIVO,SE,abr,2019,2,1,33,1,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,5,400,0.486186899,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
214,CLARO,SE,abr,2019,2,1,32,2,1,1,0,0,0,0,1,1,0,0,ARACAJU,2800308.0,1,6000,0.13815907800000002,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
215,CLARO,SE,nov,2019,2,1,33,1,1,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,5,3000,0.13815907800000002,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
216,CLARO,SE,out,2019,2,1,37,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,1,500,0.13815907800000002,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
217,VIVO,SE,out,2019,2,1,45,1,1,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,600,0.486186899,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
218,CLARO,SE,out,2019,2,1,43,1,1,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,1,1908,0.13815907800000002,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
219,CLARO,SE,out,2019,2,1,24,2,1,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,2,1000,0.13815907800000002,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
220,VIVO,SE,out,2018,2,1,36,1,1,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,2,1700,0.551148973,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
221,VIVO,SE,out,2018,2,1,39,2,0,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,8000,0.551148973,0,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
222,OI,SE,out,2018,2,1,49,2,1,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,2,1800,0.130148495,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
223,VIVO,SE,nov,2018,2,1,23,1,0,1,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,3,1049,0.551148973,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
224,CLARO,SE,nov,2018,2,1,40,1,0,0,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,2,950,0.140708794,7,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
225,TIM,SE,nov,2018,2,1,25,2,0,1,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,2,8000,0.123346791,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
226,CLARO,SE,dez,2018,2,1,51,1,1,0,1,1,1,1,1,1,1,1,ARACAJU,2800308.0,1,150,0.140708794,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
227,VIVO,SE,dez,2018,2,1,49,2,1,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,1,10000,0.551148973,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
228,CLARO,SE,dez,2018,2,1,18,2,0,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,700,0.140708794,6,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
229,OI,SE,dez,2018,2,1,44,1,0,0,1,1,1,1,1,0,1,1,ARACAJU,2800308.0,2,130,0.130148495,2,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
230,TIM,SE,dez,2018,2,1,30,2,1,0,0,0,0,0,0,0,0,0,ARACAJU,2800308.0,3,2000,0.123346791,9,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
231,OI,SE,jul,2018,2,1,37,2,1,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,3500,0.130148495,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
232,TIM,SE,jul,2018,2,1,28,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,1200,0.123346791,10,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
233,OI,SE,jul,2018,2,1,34,1,1,1,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,1908,0.130148495,8,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
234,CLARO,SE,jul,2018,2,1,33,1,0,0,1,1,1,1,0,0,1,1,ARACAJU,2800308.0,2,4000,0.140708794,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
235,OI,SE,jul,2018,2,1,32,1,0,1,1,1,1,1,1,1,1,1,ARACAJU,2800308.0,2,957,0.130148495,5,NORDESTE,ARACAJU,656453,1222.3418565424163,6.71,10.23,31.79,33.73,9.54
